	input	translation
122889	F5HEN8	R-HSA-9609690
122890	F5HEN8	R-HSA-9610379
122891	F5HET1	R-HSA-9609690
122892	F5HET4	R-HSA-9609690
122893	F5HET4	R-HSA-9610379
122894	F5HEU0	R-HSA-9609690
122895	F5HF49	R-HSA-9609690
122896	F5HF62	R-HSA-9609690
122897	F5HF90	R-HSA-9610379
122898	F5HFA5	R-HSA-9610379
122899	F5HFB4	R-HSA-9610379
122900	F5HFG3	R-HSA-9610379
122901	F5HFJ7	R-HSA-9609690
122902	F5HFJ8	R-HSA-9610379
122903	F5HFZ4	R-HSA-9609690
122904	F5HFZ4	R-HSA-9610379
122905	F5HG51	R-HSA-9610379
122906	F5HG68	R-HSA-9609690
122907	F5HG98	R-HSA-9609690
122908	F5HG98	R-HSA-9610379
122909	F5HGG3	R-HSA-9609690
122910	F5HGG3	R-HSA-9610379
122911	F5HGH8	R-HSA-9609690
122912	F5HGI9	R-HSA-9610379
122913	F5HGJ4	R-HSA-9609690
122914	F5HGJ4	R-HSA-9610379
122915	F5HGP1	R-HSA-9609690
122916	F5HGP1	R-HSA-9610379
122917	F5HGQ8	R-HSA-9609690
122918	F5HGT1	R-HSA-9609690
122919	F5HGT1	R-HSA-9610379
122920	F5HGU6	R-HSA-9609690
122921	F5HGU6	R-HSA-9610379
122922	F5HH39	R-HSA-9609690
122923	F5HHQ0	R-HSA-9609690
122924	F5HHQ0	R-HSA-9610379
122925	F5HHS3	R-HSA-9609690
122926	F5HHT4	R-HSA-9609690
122927	F5HI32	R-HSA-9609690
122928	F5HI85	R-HSA-9609690
122929	F5HI87	R-HSA-9609690
122930	F5HI87	R-HSA-9610379
122931	F5HIG1	R-HSA-9609690
122932	F5HIG1	R-HSA-9610379
122933	F5HIN9	R-HSA-9609690
122934	F5HIN9	R-HSA-9610379
128646	F7V995	R-HSA-9610379
128647	F7V996	R-HSA-9610379
128648	F7V999	R-HSA-9609690
135346	I6L899	R-HSA-9013148
135347	I6L899	R-HSA-9013405
141291	O00115	R-HSA-432720
141292	O00116	R-HSA-75896
141293	O00116	R-HSA-9033241
141294	O00116	R-HSA-9033241
141295	O00116	R-HSA-9033500
141296	O00139	R-HSA-141444
141297	O00139	R-HSA-2132295
141298	O00139	R-HSA-2467813
141299	O00139	R-HSA-2500257
141300	O00139	R-HSA-5663220
141301	O00139	R-HSA-6811434
141302	O00139	R-HSA-68877
141303	O00139	R-HSA-9648025
141304	O00139	R-HSA-983189
141305	O00141	R-HSA-2672351
141306	O00141	R-HSA-6804757
141307	O00141	R-HSA-8986944
141308	O00141	R-HSA-9031628
141309	O00142	R-HSA-73614
141310	O00144	R-HSA-373080
141311	O00148	R-HSA-159236
141312	O00148	R-HSA-72187
141313	O00148	R-HSA-73856
141314	O00154	R-HSA-77289
141315	O00155	R-HSA-418555
141316	O00155	R-HSA-9660821
141317	O00159-3	R-HSA-5250924
141318	O00159	R-HSA-1445148
141319	O00159	R-HSA-2029482
141320	O00159	R-HSA-9662360
141321	O00159	R-HSA-9662361
141322	O00159	R-HSA-9664422
141323	O00161	R-HSA-1236974
141324	O00161	R-HSA-1445148
141325	O00161	R-HSA-199992
141326	O00161	R-HSA-6798695
141327	O00161	R-HSA-8980692
141328	O00161	R-HSA-9013026
141329	O00161	R-HSA-9013148
141330	O00161	R-HSA-9013149
141331	O00161	R-HSA-9013406
141332	O00161	R-HSA-9013409
141333	O00161	R-HSA-9013423
141334	O00161	R-HSA-9035034
141335	O00167	R-HSA-5693565
141336	O00168	R-HSA-5578775
141337	O00168	R-HSA-936837
141338	O00168	R-HSA-9679191
141339	O00170	R-HSA-8937144
141340	O00170	R-HSA-8950505
141341	O00180	R-HSA-1299308
141342	O00180	R-HSA-5576886
141343	O00182	R-HSA-451927
141344	O00186	R-HSA-114516
141345	O00186	R-HSA-1445148
141346	O00187-1	R-HSA-166662
141347	O00187-1	R-HSA-166663
141348	O00187-1	R-HSA-2855086
141349	O00187-1	R-HSA-9705671
141350	O00189	R-HSA-432720
141351	O00194	R-HSA-114608
141352	O00194	R-HSA-8873719
141353	O00194	R-HSA-8876198
141354	O00203	R-HSA-432722
141355	O00203	R-HSA-6802952
141356	O00204-1	R-HSA-156584
141357	O00204-2	R-HSA-156584
141358	O00206	R-HSA-1236974
141359	O00206	R-HSA-140534
141360	O00206	R-HSA-166016
141361	O00206	R-HSA-166058
141362	O00206	R-HSA-166166
141363	O00206	R-HSA-2562578
141364	O00206	R-HSA-5602498
141365	O00206	R-HSA-5603041
141366	O00206	R-HSA-5686938
141367	O00206	R-HSA-936964
141368	O00206	R-HSA-937041
141369	O00206	R-HSA-937072
141370	O00206	R-HSA-9707616
141371	O00206	R-HSA-975163
141372	O00212	R-HSA-5663220
141373	O00212	R-HSA-9013405
141374	O00213	R-HSA-5693565
141375	O00217	R-HSA-611105
141376	O00217	R-HSA-6799198
141377	O00219	R-HSA-2142850
141378	O00220	R-HSA-140534
141379	O00220	R-HSA-202733
141380	O00220	R-HSA-3371378
141381	O00220	R-HSA-5213460
141382	O00220	R-HSA-5218900
141383	O00220	R-HSA-6803211
141384	O00220	R-HSA-69416
141385	O00220	R-HSA-75158
141386	O00221	R-HSA-1169091
141387	O00222	R-HSA-418594
141388	O00222	R-HSA-420499
141389	O00230	R-HSA-375276
141390	O00230	R-HSA-418594
141391	O00231	R-HSA-1169091
141392	O00231	R-HSA-1234176
141393	O00231	R-HSA-1236974
141394	O00231	R-HSA-1236978
141395	O00231	R-HSA-174084
141396	O00231	R-HSA-174113
141397	O00231	R-HSA-174154
141398	O00231	R-HSA-174178
141399	O00231	R-HSA-174184
141400	O00231	R-HSA-180534
141401	O00231	R-HSA-180585
141402	O00231	R-HSA-187577
141403	O00231	R-HSA-195253
141404	O00231	R-HSA-202424
141405	O00231	R-HSA-211733
141406	O00231	R-HSA-2467813
141407	O00231	R-HSA-2871837
141408	O00231	R-HSA-349425
141409	O00231	R-HSA-350562
141410	O00231	R-HSA-382556
141411	O00231	R-HSA-450408
141412	O00231	R-HSA-4608870
141413	O00231	R-HSA-4641257
141414	O00231	R-HSA-4641258
141415	O00231	R-HSA-5358346
141416	O00231	R-HSA-5362768
141417	O00231	R-HSA-5607761
141418	O00231	R-HSA-5607764
141419	O00231	R-HSA-5610780
141420	O00231	R-HSA-5610783
141421	O00231	R-HSA-5610785
141422	O00231	R-HSA-5632684
141423	O00231	R-HSA-5658442
141424	O00231	R-HSA-5668541
141425	O00231	R-HSA-5676590
141426	O00231	R-HSA-5678895
141427	O00231	R-HSA-5687128
141428	O00231	R-HSA-5689603
141429	O00231	R-HSA-5689880
141430	O00231	R-HSA-6798695
141431	O00231	R-HSA-68867
141432	O00231	R-HSA-68949
141433	O00231	R-HSA-69017
141434	O00231	R-HSA-69481
141435	O00231	R-HSA-69601
141436	O00231	R-HSA-75815
141437	O00231	R-HSA-8852276
141438	O00231	R-HSA-8854050
141439	O00231	R-HSA-8939236
141440	O00231	R-HSA-8939902
141441	O00231	R-HSA-8939902
141442	O00231	R-HSA-8941858
141443	O00231	R-HSA-8948751
141444	O00231	R-HSA-8951664
141445	O00231	R-HSA-9010553
141446	O00231	R-HSA-9020702
141447	O00231	R-HSA-9604323
141448	O00231	R-HSA-9755511
141449	O00231	R-HSA-9762114
141450	O00231	R-HSA-983168
141451	O00232	R-HSA-1169091
141452	O00232	R-HSA-1234176
141453	O00232	R-HSA-1236974
141454	O00232	R-HSA-1236978
141455	O00232	R-HSA-174084
141456	O00232	R-HSA-174113
141457	O00232	R-HSA-174154
141458	O00232	R-HSA-174178
141459	O00232	R-HSA-174184
141460	O00232	R-HSA-180534
141461	O00232	R-HSA-180585
141462	O00232	R-HSA-187577
141463	O00232	R-HSA-195253
141464	O00232	R-HSA-202424
141465	O00232	R-HSA-211733
141466	O00232	R-HSA-2467813
141467	O00232	R-HSA-2871837
141468	O00232	R-HSA-349425
141469	O00232	R-HSA-350562
141470	O00232	R-HSA-382556
141471	O00232	R-HSA-450408
141472	O00232	R-HSA-4608870
141473	O00232	R-HSA-4641257
141474	O00232	R-HSA-4641258
141475	O00232	R-HSA-5358346
141476	O00232	R-HSA-5362768
141477	O00232	R-HSA-5607761
141478	O00232	R-HSA-5607764
141479	O00232	R-HSA-5610780
141480	O00232	R-HSA-5610783
141481	O00232	R-HSA-5610785
141482	O00232	R-HSA-5632684
141483	O00232	R-HSA-5658442
141484	O00232	R-HSA-5668541
141485	O00232	R-HSA-5676590
141486	O00232	R-HSA-5678895
141487	O00232	R-HSA-5687128
141488	O00232	R-HSA-5689603
141489	O00232	R-HSA-5689880
141490	O00232	R-HSA-6798695
141491	O00232	R-HSA-68867
141492	O00232	R-HSA-68949
141493	O00232	R-HSA-69017
141494	O00232	R-HSA-69481
141495	O00232	R-HSA-69601
141496	O00232	R-HSA-75815
141497	O00232	R-HSA-8852276
141498	O00232	R-HSA-8854050
141499	O00232	R-HSA-8939236
141500	O00232	R-HSA-8939902
141501	O00232	R-HSA-8939902
141502	O00232	R-HSA-8941858
141503	O00232	R-HSA-8948751
141504	O00232	R-HSA-8951664
141505	O00232	R-HSA-9010553
141506	O00232	R-HSA-9020702
141507	O00232	R-HSA-9604323
141508	O00232	R-HSA-9755511
141509	O00232	R-HSA-9762114
141510	O00232	R-HSA-983168
141511	O00233	R-HSA-1169091
141512	O00233	R-HSA-1234176
141513	O00233	R-HSA-1236974
141514	O00233	R-HSA-1236978
141515	O00233	R-HSA-174084
141516	O00233	R-HSA-174113
141517	O00233	R-HSA-174154
141518	O00233	R-HSA-174178
141519	O00233	R-HSA-174184
141520	O00233	R-HSA-180534
141521	O00233	R-HSA-180585
141522	O00233	R-HSA-187577
141523	O00233	R-HSA-195253
141524	O00233	R-HSA-202424
141525	O00233	R-HSA-211733
141526	O00233	R-HSA-2467813
141527	O00233	R-HSA-2871837
141528	O00233	R-HSA-349425
141529	O00233	R-HSA-350562
141530	O00233	R-HSA-382556
141531	O00233	R-HSA-450408
141532	O00233	R-HSA-4608870
141533	O00233	R-HSA-4641257
141534	O00233	R-HSA-4641258
141535	O00233	R-HSA-5358346
141536	O00233	R-HSA-5362768
141537	O00233	R-HSA-5607761
141538	O00233	R-HSA-5607764
141539	O00233	R-HSA-5610780
141540	O00233	R-HSA-5610783
141541	O00233	R-HSA-5610785
141542	O00233	R-HSA-5632684
141543	O00233	R-HSA-5658442
141544	O00233	R-HSA-5668541
141545	O00233	R-HSA-5676590
141546	O00233	R-HSA-5678895
141547	O00233	R-HSA-5687128
141548	O00233	R-HSA-5689603
141549	O00233	R-HSA-5689880
141550	O00233	R-HSA-68867
141551	O00233	R-HSA-68949
141552	O00233	R-HSA-69017
141553	O00233	R-HSA-69481
141554	O00233	R-HSA-69601
141555	O00233	R-HSA-75815
141556	O00233	R-HSA-8852276
141557	O00233	R-HSA-8854050
141558	O00233	R-HSA-8939236
141559	O00233	R-HSA-8939902
141560	O00233	R-HSA-8939902
141561	O00233	R-HSA-8941858
141562	O00233	R-HSA-8948751
141563	O00233	R-HSA-8951664
141564	O00233	R-HSA-9010553
141565	O00233	R-HSA-9020702
141566	O00233	R-HSA-9604323
141567	O00233	R-HSA-9755511
141568	O00233	R-HSA-9762114
141569	O00233	R-HSA-983168
141570	O00237	R-HSA-901032
141571	O00238	R-HSA-201451
141572	O00241	R-HSA-2172127
141573	O00241	R-HSA-391160
141574	O00241	R-HSA-6798695
141575	O00244	R-HSA-3299685
141576	O00244	R-HSA-6803544
141577	O00253	R-HSA-9615017
141578	O00254	R-HSA-375276
141579	O00254	R-HSA-416476
141580	O00254	R-HSA-456926
141581	O00254	R-HSA-456926
141582	O00255	R-HSA-201722
141583	O00255	R-HSA-2173796
141584	O00255	R-HSA-3769402
141585	O00255	R-HSA-381426
141586	O00255	R-HSA-5626467
141587	O00255	R-HSA-8957275
141588	O00257	R-HSA-2559580
141589	O00257	R-HSA-3108214
141590	O00257	R-HSA-3899300
141591	O00257	R-HSA-4551638
141592	O00257	R-HSA-4570464
141593	O00257	R-HSA-4655427
141594	O00257	R-HSA-8939243
141595	O00257	R-HSA-8943724
141596	O00257	R-HSA-8943724
141597	O00258	R-HSA-9609523
141598	O00264	R-HSA-6798695
141599	O00267	R-HSA-112382
141600	O00267	R-HSA-113418
141601	O00267	R-HSA-167152
141602	O00267	R-HSA-167158
141603	O00267	R-HSA-167160
141604	O00267	R-HSA-167200
141605	O00267	R-HSA-167200
141606	O00267	R-HSA-167238
141607	O00267	R-HSA-167242
141608	O00267	R-HSA-167243
141609	O00267	R-HSA-167246
141610	O00267	R-HSA-167287
141611	O00267	R-HSA-167290
141612	O00267	R-HSA-674695
141613	O00267	R-HSA-6796648
141614	O00267	R-HSA-6807505
141615	O00267	R-HSA-72086
141616	O00267	R-HSA-75955
141617	O00267	R-HSA-77075
141618	O00268	R-HSA-167161
141619	O00268	R-HSA-167162
141620	O00268	R-HSA-167172
141621	O00268	R-HSA-674695
141622	O00268	R-HSA-6804756
141623	O00268	R-HSA-73776
141624	O00268	R-HSA-73779
141625	O00268	R-HSA-75953
141626	O00268	R-HSA-76042
141627	O00270	R-HSA-418594
141628	O00270	R-HSA-444209
141629	O00273	R-HSA-140342
141630	O00291	R-HSA-8856828
141631	O00291	R-HSA-9700645
141632	O00291	R-HSA-9725370
141633	O00292	R-HSA-114608
141634	O00292	R-HSA-1181150
141635	O00292	R-HSA-1433617
141636	O00300	R-HSA-5669034
141637	O00303	R-HSA-156827
141638	O00303	R-HSA-72649
141639	O00303	R-HSA-72689
141640	O00303	R-HSA-72695
141641	O00303	R-HSA-72702
141642	O00303	R-HSA-72706
141643	O00305	R-HSA-112308
141644	O00305	R-HSA-419037
141645	O00308	R-HSA-8948751
141646	O00308	R-HSA-9013406
141647	O00308	R-HSA-9013409
141648	O00308	R-HSA-9013420
141649	O00308	R-HSA-9013507
141650	O00311	R-HSA-176187
141651	O00311	R-HSA-68962
141652	O00311	R-HSA-8953750
141653	O00327	R-HSA-1368108
141654	O00327	R-HSA-1368108
141655	O00327	R-HSA-1989781
141656	O00327	R-HSA-400253
141657	O00327	R-HSA-9707616
141658	O00329	R-HSA-1257604
141659	O00329	R-HSA-1660499
141660	O00329	R-HSA-2219530
141661	O00329	R-HSA-512988
141662	O00329	R-HSA-6811558
141663	O00329	R-HSA-8853659
141664	O00329	R-HSA-9027276
141665	O00329	R-HSA-9027276
141666	O00329	R-HSA-912526
141667	O00329	R-HSA-912631
141668	O00329	R-HSA-912631
141669	O00329	R-HSA-983695
141670	O00329	R-HSA-983695
141671	O00330	R-HSA-204174
141672	O00330	R-HSA-389661
141673	O00330	R-HSA-5362517
141674	O00330	R-HSA-70268
141675	O00337	R-HSA-83936
141676	O00338	R-HSA-156584
141677	O00341	R-HSA-210500
141678	O00341	R-HSA-425393
141679	O00391	R-HSA-114608
141680	O00391	R-HSA-381426
141681	O00391	R-HSA-6798695
141682	O00391	R-HSA-8957275
141683	O00398	R-HSA-416476
141684	O00398	R-HSA-417957
141685	O00399	R-HSA-2132295
141686	O00399	R-HSA-3371497
141687	O00399	R-HSA-6807878
141688	O00399	R-HSA-6811436
141689	O00400	R-HSA-425397
141690	O00400	R-HSA-5619061
141691	O00401	R-HSA-2029482
141692	O00401	R-HSA-2029482
141693	O00401	R-HSA-203641
141694	O00401	R-HSA-373753
141695	O00401	R-HSA-3928662
141696	O00401	R-HSA-3928662
141697	O00401	R-HSA-418885
141698	O00401	R-HSA-5663213
141699	O00401	R-HSA-5663213
141700	O00401	R-HSA-8856828
141701	O00401	R-HSA-9013148
141702	O00401	R-HSA-9013149
141703	O00401	R-HSA-9013406
141704	O00401	R-HSA-9013409
141705	O00401	R-HSA-9013424
141706	O00401	R-HSA-9664422
141707	O00401	R-HSA-9664422
141708	O00408	R-HSA-418457
141709	O00408	R-HSA-418555
141710	O00410	R-HSA-192905
141711	O00411	R-HSA-163282
141712	O00411	R-HSA-2151201
141713	O00418	R-HSA-166208
141714	O00421	R-HSA-380108
141715	O00422	R-HSA-3214815
141716	O00422	R-HSA-427413
141717	O00422	R-HSA-9679191
141718	O00425	R-HSA-428359
141719	O00429	R-HSA-75153
141720	O00443	R-HSA-1660499
141721	O00443	R-HSA-1660514
141722	O00443	R-HSA-1660516
141723	O00443	R-HSA-1660517
141724	O00443	R-HSA-432722
141725	O00443	R-HSA-8856828
141726	O00444	R-HSA-2565942
141727	O00444	R-HSA-380259
141728	O00444	R-HSA-380270
141729	O00444	R-HSA-380284
141730	O00444	R-HSA-380320
141731	O00444	R-HSA-5620912
141732	O00444	R-HSA-8854518
141733	O00445	R-HSA-422356
141734	O00451	R-HSA-419037
141735	O00451	R-HSA-5673001
141736	O00451	R-HSA-8853659
141737	O00459	R-HSA-109704
141738	O00459	R-HSA-112399
141739	O00459	R-HSA-114604
141740	O00459	R-HSA-1257604
141741	O00459	R-HSA-1266695
141742	O00459	R-HSA-1266695
141743	O00459	R-HSA-1433557
141744	O00459	R-HSA-1660499
141745	O00459	R-HSA-186763
141746	O00459	R-HSA-198203
141747	O00459	R-HSA-201556
141748	O00459	R-HSA-202424
141749	O00459	R-HSA-2029485
141750	O00459	R-HSA-210993
141751	O00459	R-HSA-2219530
141752	O00459	R-HSA-2424491
141753	O00459	R-HSA-2730905
141754	O00459	R-HSA-373753
141755	O00459	R-HSA-388841
141756	O00459	R-HSA-389357
141757	O00459	R-HSA-416476
141758	O00459	R-HSA-4420097
141759	O00459	R-HSA-4420097
141760	O00459	R-HSA-512988
141761	O00459	R-HSA-5673001
141762	O00459	R-HSA-6811558
141763	O00459	R-HSA-8853659
141764	O00459	R-HSA-8980692
141765	O00459	R-HSA-9009391
141766	O00459	R-HSA-9013026
141767	O00459	R-HSA-9013148
141768	O00459	R-HSA-9013149
141769	O00459	R-HSA-9013404
141770	O00459	R-HSA-9013405
141771	O00459	R-HSA-9013409
141772	O00459	R-HSA-9013420
141773	O00459	R-HSA-9013423
141774	O00459	R-HSA-9035034
141775	O00459	R-HSA-912526
141776	O00459	R-HSA-912631
141777	O00459	R-HSA-912631
141778	O00459	R-HSA-9670439
141779	O00459	R-HSA-9673767
141780	O00459	R-HSA-9673770
141781	O00459	R-HSA-9696264
141782	O00459	R-HSA-9696270
141783	O00459	R-HSA-9696273
141784	O00461	R-HSA-6811438
141785	O00462	R-HSA-6798695
141786	O00462	R-HSA-8853383
141787	O00468	R-HSA-1971475
141788	O00468	R-HSA-2022928
141789	O00468	R-HSA-2022928
141790	O00468	R-HSA-2024096
141791	O00468	R-HSA-216083
141792	O00468	R-HSA-3000171
141793	O00468	R-HSA-3000178
141794	O00468	R-HSA-3000178
141795	O00468	R-HSA-3560783
141796	O00468	R-HSA-3560801
141797	O00468	R-HSA-3656237
141798	O00468	R-HSA-3656253
141799	O00468	R-HSA-419037
141800	O00468	R-HSA-4420332
141801	O00468	R-HSA-9694614
141802	O00468	R-HSA-9694614
141803	O00468	R-HSA-975634
141804	O00469	R-HSA-1650814
141805	O00470	R-HSA-5617472
141806	O00471	R-HSA-1445148
141807	O00471	R-HSA-264876
141808	O00471	R-HSA-5620916
141809	O00472	R-HSA-6807505
141810	O00472	R-HSA-6807505
141811	O00476	R-HSA-2672351
141812	O00478	R-HSA-8851680
141813	O00481	R-HSA-8851680
141814	O00482-1	R-HSA-210747
141815	O00482-1	R-HSA-383280
141816	O00482-2	R-HSA-383280
141817	O00482-2	R-HSA-4090294
141818	O00482-3	R-HSA-383280
141819	O00482	R-HSA-9018519
141820	O00483	R-HSA-5628897
141821	O00483	R-HSA-611105
141822	O00483	R-HSA-9707564
141823	O00487	R-HSA-1169091
141824	O00487	R-HSA-1234176
141825	O00487	R-HSA-1236974
141826	O00487	R-HSA-1236978
141827	O00487	R-HSA-174084
141828	O00487	R-HSA-174113
141829	O00487	R-HSA-174154
141830	O00487	R-HSA-174178
141831	O00487	R-HSA-174184
141832	O00487	R-HSA-180534
141833	O00487	R-HSA-180585
141834	O00487	R-HSA-187577
141835	O00487	R-HSA-195253
141836	O00487	R-HSA-202424
141837	O00487	R-HSA-211733
141838	O00487	R-HSA-2467813
141839	O00487	R-HSA-2871837
141840	O00487	R-HSA-349425
141841	O00487	R-HSA-350562
141842	O00487	R-HSA-382556
141843	O00487	R-HSA-450408
141844	O00487	R-HSA-4608870
141845	O00487	R-HSA-4641257
141846	O00487	R-HSA-4641258
141847	O00487	R-HSA-5358346
141848	O00487	R-HSA-5362768
141849	O00487	R-HSA-5607761
141850	O00487	R-HSA-5607764
141851	O00487	R-HSA-5610780
141852	O00487	R-HSA-5610783
141853	O00487	R-HSA-5610785
141854	O00487	R-HSA-5632684
141855	O00487	R-HSA-5658442
141856	O00487	R-HSA-5668541
141857	O00487	R-HSA-5676590
141858	O00487	R-HSA-5678895
141859	O00487	R-HSA-5687128
141860	O00487	R-HSA-5689603
141861	O00487	R-HSA-5689880
141862	O00487	R-HSA-5689901
141863	O00487	R-HSA-6798695
141864	O00487	R-HSA-68867
141865	O00487	R-HSA-68949
141866	O00487	R-HSA-69017
141867	O00487	R-HSA-69481
141868	O00487	R-HSA-69601
141869	O00487	R-HSA-75815
141870	O00487	R-HSA-8852276
141871	O00487	R-HSA-8854050
141872	O00487	R-HSA-8939236
141873	O00487	R-HSA-8939902
141874	O00487	R-HSA-8939902
141875	O00487	R-HSA-8941858
141876	O00487	R-HSA-8948751
141877	O00487	R-HSA-8951664
141878	O00487	R-HSA-9010553
141879	O00487	R-HSA-9020702
141880	O00487	R-HSA-9604323
141881	O00487	R-HSA-9755511
141882	O00487	R-HSA-9762114
141883	O00487	R-HSA-983168
141884	O00499	R-HSA-8856828
141885	O00501	R-HSA-420029
141886	O00501	R-HSA-8935964
141887	O00505	R-HSA-1169408
141888	O00505	R-HSA-168276
141889	O00512	R-HSA-201722
141890	O00512	R-HSA-3769402
141891	O00519	R-HSA-2142753
141892	O00533	R-HSA-447041
141893	O00541	R-HSA-6791226
141894	O00548	R-HSA-2122948
141895	O00548	R-HSA-2644606
141896	O00548	R-HSA-2660826
141897	O00548	R-HSA-2691232
141898	O00548	R-HSA-2894862
141899	O00548	R-HSA-2979096
141900	O00548	R-HSA-9013507
141901	O00548	R-HSA-9013507
141902	O00548	R-HSA-9022702
141903	O00555	R-HSA-112308
141904	O00555	R-HSA-422356
141905	O00559	R-HSA-9018519
141906	O00560	R-HSA-3928664
141907	O00560	R-HSA-447043
141908	O00560	R-HSA-5213460
141909	O00560	R-HSA-5675482
141910	O00560	R-HSA-6798695
141911	O00562	R-HSA-1483226
141912	O00566	R-HSA-6790901
141913	O00566	R-HSA-6791226
141914	O00567	R-HSA-390471
141915	O00567	R-HSA-6790901
141916	O00567	R-HSA-6791226
141917	O00571	R-HSA-6798695
141918	O00574	R-HSA-380108
141919	O00574	R-HSA-418594
141920	O00584	R-HSA-6798695
141921	O00585	R-HSA-380108
141922	O00585	R-HSA-418594
141923	O00587	R-HSA-1912420
141924	O00590	R-HSA-380108
141925	O00602	R-HSA-166662
141926	O00602	R-HSA-166663
141927	O00602	R-HSA-2855086
141928	O00602	R-HSA-6798695
141929	O00622	R-HSA-381426
141930	O00622	R-HSA-8957275
141931	O00623	R-HSA-8866654
141932	O00623	R-HSA-9033241
141933	O00623	R-HSA-9033241
141934	O00623	R-HSA-9603798
141935	O00625	R-HSA-8935690
141936	O00626	R-HSA-380108
141937	O00626	R-HSA-6783783
141938	O00626	R-HSA-6785807
141939	O00628	R-HSA-9033241
141940	O00628	R-HSA-9033241
141941	O00629	R-HSA-1169408
141942	O00629	R-HSA-168276
141943	O00631	R-HSA-5578775
141944	O00631	R-HSA-936837
141945	O00634	R-HSA-525793
141946	O00635	R-HSA-877300
141947	O00712	R-HSA-73980
141948	O00712	R-HSA-749476
141949	O00716	R-HSA-1912408
141950	O00716	R-HSA-1912408
141951	O00716	R-HSA-2559580
141952	O00716	R-HSA-2559585
141953	O00716	R-HSA-68911
141954	O00716	R-HSA-69231
141955	O00716	R-HSA-9661069
141956	O00743	R-HSA-171319
141957	O00743	R-HSA-204005
141958	O00744	R-HSA-3238698
141959	O00744	R-HSA-3238698
141960	O00744	R-HSA-373080
141961	O00744	R-HSA-381340
141962	O00746	R-HSA-499943
141963	O00748	R-HSA-211945
141964	O00748	R-HSA-9749641
141965	O00750	R-HSA-1660499
141966	O00754	R-HSA-6798695
141967	O00754	R-HSA-8853383
141968	O00755	R-HSA-3238698
141969	O00755	R-HSA-3238698
141970	O00755	R-HSA-373080
141971	O00757	R-HSA-70263
141972	O00762	R-HSA-141430
141973	O00762	R-HSA-174048
141974	O00762	R-HSA-174084
141975	O00762	R-HSA-174154
141976	O00762	R-HSA-174178
141977	O00762	R-HSA-174184
141978	O00762	R-HSA-176407
141979	O00762	R-HSA-176408
141980	O00762	R-HSA-176409
141981	O00762	R-HSA-176412
141982	O00762	R-HSA-179409
141983	O00762	R-HSA-2467813
141984	O00762	R-HSA-2559582
141985	O00762	R-HSA-68867
141986	O00762	R-HSA-69017
141987	O00762	R-HSA-8853884
141988	O00762	R-HSA-8866652
141989	O00762	R-HSA-9687136
141990	O00762	R-HSA-983168
141991	O00763	R-HSA-163765
141992	O00763	R-HSA-196780
141993	O00763	R-HSA-200425
141994	O00763	R-HSA-2426168
141995	O00764	R-HSA-6798695
141996	O00764	R-HSA-964975
141997	O00767	R-HSA-2426168
141998	O00767	R-HSA-75105
141999	O00767	R-HSA-9029558
142574	O05442	R-HSA-9637698
143838	O14490	R-HSA-6794361
143839	O14490	R-HSA-6794361
143840	O14492	R-HSA-1433559
143841	O14492	R-HSA-983231
143842	O14493	R-HSA-420029
143843	O14494	R-HSA-1660661
143844	O14495	R-HSA-1660661
143845	O14497	R-HSA-3214858
143846	O14497	R-HSA-8939243
143847	O14498	R-HSA-114608
143848	O14503	R-HSA-1368108
143849	O14508	R-HSA-1266695
143850	O14508	R-HSA-8951664
143851	O14508	R-HSA-9706369
143852	O14508	R-HSA-982772
143853	O14511	R-HSA-1227986
143854	O14511	R-HSA-1236394
143855	O14511	R-HSA-1236394
143856	O14511	R-HSA-1250196
143857	O14511	R-HSA-1250196
143858	O14511	R-HSA-1250342
143859	O14511	R-HSA-1250347
143860	O14511	R-HSA-1251985
143861	O14511	R-HSA-1257604
143862	O14511	R-HSA-1306955
143863	O14511	R-HSA-1358803
143864	O14511	R-HSA-1963640
143865	O14511	R-HSA-1963642
143866	O14511	R-HSA-2219530
143867	O14511	R-HSA-5673001
143868	O14511	R-HSA-6785631
143869	O14511	R-HSA-6811558
143870	O14511	R-HSA-8847993
143871	O14511	R-HSA-8863795
143872	O14511	R-HSA-9664565
143873	O14511	R-HSA-9665686
143874	O14520	R-HSA-432030
143875	O14520	R-HSA-432047
143876	O14521	R-HSA-611105
143877	O14521	R-HSA-71403
143878	O14526	R-HSA-8856825
143879	O14526	R-HSA-8856828
143880	O14531	R-HSA-399956
143881	O14543	R-HSA-1059683
143882	O14543	R-HSA-2586552
143883	O14543	R-HSA-6785807
143884	O14543	R-HSA-877300
143885	O14543	R-HSA-877312
143886	O14543	R-HSA-8849474
143887	O14543	R-HSA-8939242
143888	O14543	R-HSA-8951664
143889	O14543	R-HSA-909733
143890	O14543	R-HSA-912694
143891	O14543	R-HSA-9674555
143892	O14543	R-HSA-9705462
143893	O14543	R-HSA-9705462
143894	O14543	R-HSA-982772
143895	O14543	R-HSA-983168
143896	O14544	R-HSA-1433559
143897	O14544	R-HSA-8951664
143898	O14544	R-HSA-9706369
143899	O14548	R-HSA-5628897
143900	O14548	R-HSA-611105
143901	O14548	R-HSA-9707564
143902	O14556	R-HSA-390471
143903	O14556	R-HSA-70171
143904	O14556	R-HSA-70263
143905	O14559	R-HSA-9013148
143906	O14559	R-HSA-9013149
143907	O14559	R-HSA-9013406
143908	O14561	R-HSA-389661
